"﻿最高氣溫 (攝氏度) - 啟德跑道公園"
"Maximum Temperature (°C) - Kai Tak Runway Park"
年/Year,月/Month,日/Day,數值/Value,"數據完整性/data Completeness"
2023,9,23,32.4,#
2023,9,24,31.8,#
2023,9,25,32.0,C
2023,9,26,32.1,C
2023,9,27,32.8,C
2023,9,28,32.5,C
2023,9,29,32.4,C
2023,9,30,32.9,C
2023,10,1,33.0,C
2023,10,2,31.1,C
2023,10,3,32.2,C
2023,10,4,35.5,C
2023,10,5,34.5,C
2023,10,6,32.7,C
2023,10,7,27.0,C
2023,10,8,25.5,C
2023,10,9,25.2,C
2023,10,10,27.4,C
2023,10,11,29.5,C
2023,10,12,29.6,C
2023,10,13,29.7,#
2023,10,14,30.9,C
2023,10,15,29.9,C
2023,10,16,29.3,C
2023,10,17,27.8,C
2023,10,18,25.5,C
2023,10,19,26.3,C
2023,10,20,28.3,C
2023,10,21,25.0,C
2023,10,22,28.6,C
2023,10,23,28.8,C
2023,10,24,29.6,C
2023,10,25,29.2,C
2023,10,26,28.8,C
2023,10,27,29.0,C
2023,10,28,27.6,C
2023,10,29,27.3,#
2023,10,30,28.9,C
2023,10,31,28.2,C
2023,11,1,29.2,C
2023,11,2,27.4,C
2023,11,3,28.6,C
2023,11,4,29.4,C
2023,11,5,29.7,C
2023,11,6,32.0,C
2023,11,7,27.1,C
2023,11,8,25.7,C
2023,11,9,26.8,C
2023,11,10,29.1,C
2023,11,11,26.3,C
2023,11,12,26.4,C
2023,11,13,25.5,C
2023,11,14,24.6,#
2023,11,15,25.3,C
2023,11,16,24.4,C
2023,11,17,22.9,C
2023,11,18,23.8,C
2023,11,19,23.6,C
2023,11,20,25.4,C
2023,11,21,25.6,C
2023,11,22,26.4,C
2023,11,23,27.8,C
2023,11,24,25.4,C
2023,11,25,24.8,C
2023,11,26,26.0,C
2023,11,27,28.4,C
2023,11,28,25.5,C
2023,11,29,24.2,C
2023,11,30,26.8,C
2023,12,1,24.2,C
2023,12,2,21.6,C
2023,12,3,23.9,C
2023,12,4,25.1,C
2023,12,5,24.5,#
2023,12,6,23.5,C
2023,12,7,26.0,C
2023,12,8,25.0,C
2023,12,9,25.5,C
2023,12,10,27.4,C
2023,12,11,26.6,C
2023,12,12,29.9,C
2023,12,13,22.8,#
2023,12,14,24.6,C
2023,12,15,26.5,C
2023,12,16,23.9,C
2023,12,17,15.3,C
2023,12,18,19.1,C
2023,12,19,20.6,C
2023,12,20,16.6,C
2023,12,21,13.0,C
2023,12,22,13.0,C
2023,12,23,15.1,C
2023,12,24,18.6,C
2023,12,25,20.3,C
2023,12,26,20.3,C
2023,12,27,22.6,C
2023,12,28,24.0,C
2023,12,29,21.2,C
2023,12,30,23.3,C
2023,12,31,25.7,C
2024,1,1,22.3,C
2024,1,2,21.0,C
2024,1,3,23.3,C
2024,1,4,19.7,C
2024,1,5,21.7,C
2024,1,6,23.0,C
2024,1,7,21.9,C
2024,1,8,20.6,C
2024,1,9,21.7,C
2024,1,10,25.0,C
2024,1,11,21.8,C
2024,1,12,21.5,C
2024,1,13,22.3,C
2024,1,14,24.9,C
2024,1,15,24.4,C
2024,1,16,20.0,C
2024,1,17,21.2,C
2024,1,18,24.9,C
2024,1,19,24.8,C
2024,1,20,26.2,C
2024,1,21,21.7,C
2024,1,22,18.6,C
2024,1,23,11.0,C
2024,1,24,13.3,C
2024,1,25,16.9,C
2024,1,26,18.0,C
2024,1,27,18.4,C
2024,1,28,15.9,C
2024,1,29,18.2,C
2024,1,30,20.5,C
2024,1,31,20.5,C
2024,2,1,23.0,C
2024,2,2,23.4,C
2024,2,3,21.8,C
2024,2,4,20.2,C
2024,2,5,22.2,C
2024,2,6,20.0,C
2024,2,7,18.3,C
2024,2,8,14.6,C
2024,2,9,15.4,C
2024,2,10,18.0,C
2024,2,11,23.6,C
2024,2,12,21.2,C
2024,2,13,22.9,C
2024,2,14,25.3,C
2024,2,15,26.8,C
2024,2,16,23.2,C
2024,2,17,21.1,C
2024,2,18,23.9,C
2024,2,19,23.4,C
2024,2,20,25.7,C
2024,2,21,26.9,C
2024,2,22,26.2,C
2024,2,23,22.8,#
2024,2,24,22.4,C
2024,2,25,21.1,C
2024,2,26,21.2,C
2024,2,27,19.3,C
2024,2,28,19.1,C
2024,2,29,22.2,C
2024,3,1,15.8,C
2024,3,2,15.0,C
2024,3,3,18.1,C
2024,3,4,22.7,C
2024,3,5,26.9,C
2024,3,6,25.0,C
2024,3,7,20.8,C
2024,3,8,22.4,C
2024,3,9,19.2,C
2024,3,10,16.8,C
2024,3,11,19.1,C
2024,3,12,23.0,C
2024,3,13,21.6,C
2024,3,14,21.2,C
2024,3,15,20.8,C
2024,3,16,21.9,C
2024,3,17,26.7,C
2024,3,18,22.3,C
2024,3,19,25.3,C
2024,3,20,24.0,C
2024,3,21,23.0,C
2024,3,22,24.9,C
2024,3,23,25.9,C
2024,3,24,28.1,C
2024,3,25,30.3,C
2024,3,26,30.7,C
2024,3,27,23.5,C
2024,3,28,29.0,C
2024,3,29,28.6,C
2024,3,30,29.4,C
2024,3,31,27.5,C
2024,4,1,29.0,C
2024,4,2,28.6,C
2024,4,3,29.5,C
2024,4,4,29.0,C
2024,4,5,27.0,C
2024,4,6,24.9,C
2024,4,7,26.9,C
2024,4,8,28.2,C
2024,4,9,23.9,C
2024,4,10,26.1,C
2024,4,11,26.7,C
2024,4,12,29.4,#
2024,4,13,32.0,C
2024,4,14,29.8,C
2024,4,15,31.0,C
2024,4,16,31.5,#
2024,4,17,30.7,#
2024,4,18,30.4,C
2024,4,19,28.4,C
2024,4,20,29.7,C
2024,4,21,27.5,C
2024,4,22,27.2,C
2024,4,23,26.7,#
2024,4,24,27.2,C
2024,4,25,29.9,C
2024,4,26,28.8,C
2024,4,27,30.1,C
2024,4,28,28.1,C
2024,4,29,29.3,#
2024,4,30,30.5,#
2024,5,1,24.5,#
2024,5,2,25.5,C
2024,5,3,25.2,C
2024,5,4,25.2,C
2024,5,5,28.4,#
2024,5,6,30.5,C
2024,5,7,30.7,C
2024,5,8,29.0,C
2024,5,9,28.0,C
2024,5,10,26.1,C
2024,5,11,30.3,C
2024,5,12,30.0,C
2024,5,13,31.2,C
2024,5,14,27.4,C
2024,5,15,28.5,C
2024,5,16,28.0,C
2024,5,17,28.4,C
2024,5,18,28.7,C
2024,5,19,26.2,C
2024,5,20,25.5,C
2024,5,21,26.4,C
2024,5,22,27.2,C
2024,5,23,28.2,C
2024,5,24,26.9,C
2024,5,25,28.7,C
2024,5,26,30.0,C
2024,5,27,30.2,C
2024,5,28,30.6,C
2024,5,29,27.5,C
2024,5,30,26.5,C
2024,5,31,29.7,C
2024,6,1,29.3,C
2024,6,2,32.3,C
2024,6,3,28.0,C
2024,6,4,25.1,C
2024,6,5,25.3,C
2024,6,6,27.9,C
2024,6,7,26.6,C
2024,6,8,28.5,C
2024,6,9,27.4,C
2024,6,10,31.2,C
2024,6,11,31.8,C
2024,6,12,32.7,C
2024,6,13,32.8,C
2024,6,14,30.4,C
2024,6,15,30.2,C
2024,6,16,31.3,C
2024,6,17,33.0,C
2024,6,18,32.3,C
2024,6,19,33.1,C
2024,6,20,32.4,C
2024,6,21,33.0,C
2024,6,22,33.1,C
2024,6,23,32.1,C
2024,6,24,32.6,C
2024,6,25,32.5,C
2024,6,26,32.5,C
2024,6,27,32.8,C
2024,6,28,32.7,C
2024,6,29,32.2,C
2024,6,30,32.1,#
2024,7,1,32.8,C
2024,7,2,32.4,C
2024,7,3,32.7,#
2024,7,4,33.2,C
2024,7,5,33.1,C
2024,7,6,32.7,C
2024,7,7,33.5,C
2024,7,8,34.3,#
2024,7,9,35.2,#
2024,7,10,34.4,C
2024,7,11,33.8,C
2024,7,12,33.3,#
2024,7,13,33.7,C
2024,7,14,33.7,#
2024,7,15,33.1,#
2024,7,16,31.7,C
2024,7,17,32.6,C
2024,7,18,31.9,#
2024,7,19,31.2,#
2024,7,20,32.4,C
2024,7,21,32.4,C
2024,7,22,32.9,#
2024,7,23,35.2,C
2024,7,24,33.6,#
2024,7,25,34.2,C
2024,7,26,30.4,C
2024,7,27,30.1,C
2024,7,28,27.9,C
2024,7,29,30.1,C
2024,7,30,30.9,C
2024,7,31,30.3,C
2024,8,1,32.6,C
2024,8,2,32.4,C
2024,8,3,34.6,C
2024,8,4,35.2,C
2024,8,5,36.4,C
2024,8,6,33.8,C
2024,8,7,35.8,C
2024,8,8,34.8,C
2024,8,9,34.1,C
2024,8,10,33.7,C
2024,8,11,34.8,C
2024,8,12,32.3,C
2024,8,13,34.6,C
2024,8,14,32.6,C
2024,8,15,30.6,C
2024,8,16,30.1,C
2024,8,17,28.5,C
2024,8,18,30.5,C
2024,8,19,30.3,C
2024,8,20,28.8,C
2024,8,21,28.5,C
2024,8,22,33.1,C
2024,8,23,33.4,C
2024,8,24,32.6,C
2024,8,25,34.9,C
2024,8,26,34.5,C
2024,8,27,35.0,C
2024,8,28,36.6,C
2024,8,29,32.3,C
2024,8,30,32.3,C
2024,8,31,32.3,C
2024,9,1,32.9,C
2024,9,2,33.9,C
2024,9,3,33.2,C
2024,9,4,34.8,C
2024,9,5,33.4,C
2024,9,6,28.9,C
2024,9,7,30.6,C
2024,9,8,30.2,C
2024,9,9,30.1,C
2024,9,10,32.9,C
2024,9,11,32.0,C
2024,9,12,34.3,C
2024,9,13,34.0,C
2024,9,14,32.4,C
2024,9,15,32.6,C
2024,9,16,30.2,C
2024,9,17,35.3,C
2024,9,18,32.8,C
2024,9,19,32.6,C
2024,9,20,33.0,C
2024,9,21,29.8,C
2024,9,22,31.9,C
2024,9,23,28.5,C
2024,9,24,28.8,C
2024,9,25,32.2,C
2024,9,26,33.3,C
2024,9,27,33.9,C
2024,9,28,32.1,C
2024,9,29,32.5,C
2024,9,30,34.7,C
2024,10,1,34.6,C
2024,10,2,30.6,C
2024,10,3,29.2,C
2024,10,4,30.7,#
2024,10,5,31.8,C
2024,10,6,32.7,C
2024,10,7,33.0,C
2024,10,8,31.8,C
2024,10,9,28.1,C
2024,10,10,31.0,C
2024,10,11,27.5,C
2024,10,12,29.3,C
2024,10,13,29.6,C
2024,10,14,30.2,C
2024,10,15,30.7,C
2024,10,16,30.1,C
2024,10,17,29.1,C
2024,10,18,30.5,C
2024,10,19,32.3,#
2024,10,20,29.1,#
2024,10,21,31.6,#
2024,10,22,33.2,#
2024,10,23,29.3,#
2024,10,24,29.1,#
2024,10,25,30.4,#
2024,10,26,29.4,C
2024,10,27,29.7,#
2024,10,28,28.0,#
2024,10,29,27.8,#
2024,10,30,30.7,C
2024,10,31,32.1,C
2024,11,1,31.5,C
2024,11,2,28.9,C
2024,11,3,28.8,C
2024,11,4,28.7,C
2024,11,5,29.9,C
2024,11,6,28.2,#
2024,11,7,27.4,C
2024,11,8,28.7,C
2024,11,9,28.2,C
2024,11,10,27.1,C
2024,11,11,26.2,C
2024,11,12,31.0,C
2024,11,13,27.4,C
2024,11,14,25.5,C
2024,11,15,25.1,C
2024,11,16,28.4,#
2024,11,17,27.9,C
2024,11,18,26.6,C
2024,11,19,22.9,C
2024,11,20,19.3,#
2024,11,21,22.3,#
2024,11,22,24.8,C
2024,11,23,23.8,C
2024,11,24,23.8,C
2024,11,25,24.1,C
2024,11,26,25.5,C
2024,11,27,23.8,#
2024,11,28,23.5,C
2024,11,29,22.9,C
2024,11,30,22.9,#
2024,12,1,23.4,C
2024,12,2,25.2,#
2024,12,3,26.0,C
2024,12,4,24.6,C
2024,12,5,24.3,C
2024,12,6,25.6,C
2024,12,7,25.8,C
2024,12,8,22.2,C
2024,12,9,20.7,#
2024,12,10,23.1,C
2024,12,11,26.0,C
2024,12,12,22.7,C
2024,12,13,22.4,C
2024,12,14,18.8,C
2024,12,15,18.2,C
2024,12,16,20.5,C
2024,12,17,22.5,C
2024,12,18,22.8,C
2024,12,19,19.9,C
2024,12,20,19.3,#
2024,12,21,22.4,C
2024,12,22,19.4,C
2024,12,23,18.1,C
2024,12,24,19.3,C
2024,12,25,21.5,C
2024,12,26,23.6,C
2024,12,27,21.7,C
2024,12,28,20.5,C
2024,12,29,17.4,#
2024,12,30,22.7,C
2024,12,31,24.6,C
2025,1,1,18.8,C
2025,1,2,21.1,C
2025,1,3,22.2,#
2025,1,4,19.4,C
2025,1,5,22.2,C
2025,1,6,22.2,#
2025,1,7,18.7,#
2025,1,8,20.2,C
2025,1,9,20.1,C
2025,1,10,17.6,C
2025,1,11,18.2,C
2025,1,12,18.9,C
2025,1,13,18.7,C
2025,1,14,20.2,C
2025,1,15,23.3,C
2025,1,16,19.4,C
2025,1,17,18.1,C
2025,1,18,18.7,C
2025,1,19,21.1,C
2025,1,20,20.8,C
2025,1,21,19.3,C
2025,1,22,21.0,C
2025,1,23,21.7,C
2025,1,24,19.9,C
2025,1,25,19.6,C
2025,1,26,17.3,C
2025,1,27,17.9,C
2025,1,28,18.1,C
2025,1,29,17.5,C
2025,1,30,17.8,C
2025,1,31,19.7,C
2025,2,1,21.4,C
2025,2,2,19.8,C
2025,2,3,17.8,#
2025,2,4,17.6,C
2025,2,5,17.2,C
2025,2,6,19.1,C
2025,2,7,17.3,C
2025,2,8,17.5,C
2025,2,9,15.5,C
2025,2,10,17.6,C
2025,2,11,19.9,C
2025,2,12,20.0,C
2025,2,13,19.7,C
2025,2,14,17.0,C
2025,2,15,19.9,C
2025,2,16,25.9,C
2025,2,17,20.5,C
2025,2,18,19.0,C
2025,2,19,18.0,C
2025,2,20,18.6,C
2025,2,21,18.4,C
2025,2,22,17.6,C
2025,2,23,19.4,C
2025,2,24,17.6,C
2025,2,25,20.2,C
2025,2,26,19.8,C
2025,2,27,20.4,C
2025,2,28,23.2,C
"*** 沒有數據/unavailable"
"# 數據不完整/data incomplete"
"C 數據完整/data Complete"
